aqi,so2,co,no2,pm25,class
31,2,0,7,16,0
31,2,0,7,19,0
37,2,0,7,13,0
37,2,0,7,15,0
37,2,0,7,37,0
42,2,0,7,22,0
43,2,0,7,43,0
48,2,0,7,21,0
50,2,0,7,40,0
17,5,0,7,6,0
18,5,0,7,12,0
29,5,0,7,23,0
15,0,1,7,7,0
16,0,1,7,8,0
17,0,1,7,8,0
17,0,1,7,8,0
17,0,1,7,8,0
18,0,1,7,7,0
18,0,1,7,10,0
19,0,1,7,6,0
19,0,1,7,7,0
19,0,1,7,10,0
20,0,1,7,11,0
20,0,1,7,15,0
20,0,1,7,20,0
21,0,1,7,7,0
21,0,1,7,20,0
21,0,1,7,20,0
22,0,1,7,7,0
22,0,1,7,9,0
22,0,1,7,9,0
22,0,1,7,13,0
22,0,1,7,14,0
22,0,1,7,16,0
22,0,1,7,16,0
23,0,1,7,16,0
23,0,1,7,19,0
23,0,1,7,19,0
24,0,1,7,20,0
25,0,1,7,17,0
25,0,1,7,20,0
25,0,1,7,21,0
26,0,1,7,4,0
26,0,1,7,9,0
26,0,1,7,9,0
26,0,1,7,11,0
26,0,1,7,12,0
26,0,1,7,13,0
26,0,1,7,14,0
27,0,1,7,8,0
27,0,1,7,10,0
27,0,1,7,10,0
27,0,1,7,12,0
27,0,1,7,20,0
27,0,1,7,20,0
28,0,1,7,7,0
28,0,1,7,12,0
28,0,1,7,23,0
29,0,1,7,18,0
29,0,1,7,21,0
29,0,1,7,25,0
29,0,1,7,29,0
31,0,1,7,6,0
31,0,1,7,12,0
31,0,1,7,16,0
31,0,1,7,17,0
31,0,1,7,19,0
31,0,1,7,20,0
31,0,1,7,29,0
32,0,1,7,2,0
32,0,1,7,19,0
32,0,1,7,24,0
33,0,1,7,2,0
33,0,1,7,9,0
33,0,1,7,14,0
33,0,1,7,25,0
34,0,1,7,7,0
34,0,1,7,14,0
34,0,1,7,17,0
35,0,1,7,16,0
35,0,1,7,22,0
35,0,1,7,24,0
36,0,1,7,10,0
36,0,1,7,24,0
36,0,1,7,28,0
36,0,1,7,30,0
37,0,1,7,19,0
37,0,1,7,22,0
37,0,1,7,31,0
38,0,1,7,31,0
38,0,1,7,38,0
39,0,1,7,9,0
39,0,1,7,18,0
39,0,1,7,19,0
39,0,1,7,22,0
40,0,1,7,8,0
40,0,1,7,9,0
40,0,1,7,23,0
40,0,1,7,30,0
41,0,1,7,1,0
41,0,1,7,8,0
41,0,1,7,19,0
41,0,1,7,20,0
41,0,1,7,22,0
41,0,1,7,29,0
41,0,1,7,30,0
42,0,1,7,11,0
43,0,1,7,3,0
43,0,1,7,5,0
43,0,1,7,11,0
43,0,1,7,27,0
46,0,1,7,2,0
46,0,1,7,12,0
46,0,1,7,16,0
46,0,1,7,22,0
47,0,1,7,14,0
47,0,1,7,19,0
47,0,1,7,26,0
47,0,1,7,26,0
48,0,1,7,20,0
48,0,1,7,41,0
49,0,1,7,7,0
50,0,1,7,13,0
50,0,1,7,29,0
53,0,1,7,53,0
54,0,1,7,54,0
58,0,1,7,34,0
61,0,1,7,26,0
73,0,1,7,73,0
9,2,1,7,3,0
13,2,1,7,5,0
13,2,1,7,11,0
14,2,1,7,6,0
14,2,1,7,7,0
15,2,1,7,9,0
16,2,1,7,10,0
17,2,1,7,5,0
17,2,1,7,7,0
17,2,1,7,9,0
18,2,1,7,12,0
19,2,1,7,1,0
19,2,1,7,6,0
19,2,1,7,7,0
19,2,1,7,8,0
19,2,1,7,8,0
19,2,1,7,9,0
19,2,1,7,14,0
19,2,1,7,18,0
20,2,1,7,6,0
20,2,1,7,6,0
20,2,1,7,7,0
20,2,1,7,7,0
20,2,1,7,9,0
20,2,1,7,11,0
20,2,1,7,12,0
20,2,1,7,15,0
20,2,1,7,15,0
21,2,1,7,9,0
21,2,1,7,10,0
21,2,1,7,18,0
21,2,1,7,19,0
22,2,1,7,2,0
22,2,1,7,4,0
22,2,1,7,6,0
22,2,1,7,15,0
22,2,1,7,18,0
22,2,1,7,20,0
23,2,1,7,1,0
23,2,1,7,8,0
23,2,1,7,11,0
23,2,1,7,11,0
23,2,1,7,13,0
23,2,1,7,14,0
23,2,1,7,18,0
23,2,1,7,21,0
24,2,1,7,8,0
24,2,1,7,16,0
24,2,1,7,24,0
25,2,1,7,10,0
25,2,1,7,12,0
25,2,1,7,14,0
25,2,1,7,16,0
25,2,1,7,16,0
25,2,1,7,18,0
25,2,1,7,18,0
25,2,1,7,19,0
25,2,1,7,25,0
26,2,1,7,14,0
26,2,1,7,15,0
26,2,1,7,25,0
26,2,1,7,26,0
27,2,1,7,9,0
27,2,1,7,11,0
27,2,1,7,11,0
27,2,1,7,12,0
27,2,1,7,16,0
27,2,1,7,18,0
27,2,1,7,19,0
27,2,1,7,20,0
27,2,1,7,25,0
27,2,1,7,27,0
28,2,1,7,3,0
28,2,1,7,9,0
28,2,1,7,10,0
28,2,1,7,12,0
28,2,1,7,13,0
28,2,1,7,16,0
28,2,1,7,17,0
28,2,1,7,19,0
28,2,1,7,23,0
28,2,1,7,28,0
29,2,1,7,6,0
29,2,1,7,6,0
29,2,1,7,8,0
29,2,1,7,9,0
29,2,1,7,11,0
29,2,1,7,17,0
29,2,1,7,20,0
29,2,1,7,28,0
29,2,1,7,29,0
29,2,1,7,29,0
29,2,1,7,29,0
29,2,1,7,29,0
30,2,1,7,4,0
30,2,1,7,13,0
30,2,1,7,13,0
30,2,1,7,13,0
30,2,1,7,18,0
30,2,1,7,22,0
30,2,1,7,26,0
31,2,1,7,8,0
31,2,1,7,9,0
31,2,1,7,9,0
31,2,1,7,11,0
31,2,1,7,11,0
31,2,1,7,14,0
31,2,1,7,15,0
31,2,1,7,16,0
31,2,1,7,16,0
31,2,1,7,17,0
31,2,1,7,18,0
31,2,1,7,19,0
31,2,1,7,20,0
31,2,1,7,23,0
31,2,1,7,23,0
31,2,1,7,24,0
31,2,1,7,26,0
31,2,1,7,29,0
31,2,1,7,31,0
31,2,1,7,31,0
32,2,1,7,7,0
32,2,1,7,11,0
32,2,1,7,13,0
32,2,1,7,14,0
32,2,1,7,15,0
32,2,1,7,16,0
32,2,1,7,20,0
32,2,1,7,20,0
32,2,1,7,26,0
32,2,1,7,31,0
32,2,1,7,32,0
33,2,1,7,6,0
33,2,1,7,7,0
33,2,1,7,12,0
33,2,1,7,15,0
33,2,1,7,18,0
33,2,1,7,20,0
33,2,1,7,25,0
33,2,1,7,28,0
34,2,1,7,12,0
34,2,1,7,24,0
34,2,1,7,30,0
35,2,1,7,7,0
35,2,1,7,12,0
35,2,1,7,18,0
35,2,1,7,20,0
35,2,1,7,24,0
35,2,1,7,29,0
35,2,1,7,31,0
36,2,1,7,3,0
36,2,1,7,4,0
36,2,1,7,18,0
36,2,1,7,18,0
36,2,1,7,36,0
36,2,1,7,36,0
36,2,1,7,36,0
37,2,1,7,11,0
37,2,1,7,13,0
37,2,1,7,13,0
37,2,1,7,13,0
37,2,1,7,14,0
37,2,1,7,20,0
37,2,1,7,37,0
38,2,1,7,9,0
38,2,1,7,23,0
38,2,1,7,38,0
38,2,1,7,38,0
39,2,1,7,8,0
39,2,1,7,22,0
39,2,1,7,26,0
40,2,1,7,2,0
40,2,1,7,14,0
40,2,1,7,20,0
40,2,1,7,23,0
40,2,1,7,28,0
40,2,1,7,33,0
40,2,1,7,35,0
40,2,1,7,40,0
41,2,1,7,9,0
41,2,1,7,11,0
41,2,1,7,18,0
42,2,1,7,27,0
42,2,1,7,34,0
42,2,1,7,42,0
43,2,1,7,13,0
44,2,1,7,12,0
44,2,1,7,15,0
44,2,1,7,20,0
44,2,1,7,21,0
44,2,1,7,23,0
44,2,1,7,44,0
45,2,1,7,4,0
45,2,1,7,19,0
45,2,1,7,19,0
45,2,1,7,24,0
45,2,1,7,25,0
45,2,1,7,28,0
45,2,1,7,37,0
46,2,1,7,18,0
46,2,1,7,20,0
46,2,1,7,28,0
46,2,1,7,42,0
46,2,1,7,46,0
46,2,1,7,46,0
46,2,1,7,46,0
47,2,1,7,26,0
47,2,1,7,35,0
47,2,1,7,35,0
47,2,1,7,47,0
48,2,1,7,15,0
49,2,1,7,10,0
49,2,1,7,17,0
49,2,1,7,37,0
49,2,1,7,44,0
49,2,1,7,49,0
49,2,1,7,49,0
50,2,1,7,27,0
50,2,1,7,30,0
50,2,1,7,33,0
50,2,1,7,34,0
51,2,1,7,31,0
51,2,1,7,39,0
53,2,1,7,29,0
54,2,1,7,32,0
54,2,1,7,34,0
54,2,1,7,44,0
56,2,1,7,56,0
58,2,1,7,23,0
61,2,1,7,42,0
61,2,1,7,53,0
63,2,1,7,63,0
66,2,1,7,18,0
67,2,1,7,46,0
67,2,1,7,47,0
74,2,1,7,34,0
77,2,1,7,30,0
84,2,1,7,28,0
100,2,1,7,40,0
101,2,1,7,34,1
13,5,1,7,8,0
20,5,1,7,9,0
21,5,1,7,4,0
22,5,1,7,12,0
24,5,1,7,10,0
24,5,1,7,12,0
25,5,1,7,8,0
26,5,1,7,14,0
26,5,1,7,16,0
26,5,1,7,21,0
27,5,1,7,13,0
29,5,1,7,15,0
30,5,1,7,14,0
31,5,1,7,8,0
31,5,1,7,15,0
31,5,1,7,16,0
31,5,1,7,23,0
32,5,1,7,10,0
33,5,1,7,30,0
35,5,1,7,9,0
36,5,1,7,34,0
37,5,1,7,11,0
40,5,1,7,17,0
41,5,1,7,21,0
42,5,1,7,22,0
43,5,1,7,37,0
45,5,1,7,39,0
47,5,1,7,37,0
47,5,1,7,42,0
54,5,1,7,28,0
71,5,1,7,38,0
19,8,1,7,4,0
20,8,1,7,16,0
29,8,1,7,17,0
38,8,1,7,16,0
31,12,1,7,11,0
19,15,1,7,8,0
28,15,1,7,23,0
45,45,1,7,5,0
20,0,2,7,12,0
28,0,2,7,5,0
30,0,2,7,30,0
31,0,2,7,14,0
31,0,2,7,14,0
33,0,2,7,14,0
34,0,2,7,14,0
35,0,2,7,14,0
36,0,2,7,23,0
37,0,2,7,10,0
39,0,2,7,18,0
39,0,2,7,20,0
39,0,2,7,23,0
39,0,2,7,39,0
40,0,2,7,13,0
40,0,2,7,21,0
40,0,2,7,30,0
41,0,2,7,5,0
41,0,2,7,12,0
41,0,2,7,20,0
41,0,2,7,21,0
41,0,2,7,32,0
41,0,2,7,38,0
42,0,2,7,16,0
42,0,2,7,20,0
42,0,2,7,31,0
44,0,2,7,19,0
44,0,2,7,27,0
44,0,2,7,30,0
44,0,2,7,32,0
45,0,2,7,18,0
46,0,2,7,16,0
46,0,2,7,25,0
46,0,2,7,43,0
47,0,2,7,15,0
47,0,2,7,25,0
47,0,2,7,43,0
49,0,2,7,26,0
49,0,2,7,34,0
51,0,2,7,38,0
54,0,2,7,45,0
55,0,2,7,55,0
58,0,2,7,32,0
58,0,2,7,40,0
58,0,2,7,56,0
61,0,2,7,45,0
61,0,2,7,55,0
62,0,2,7,62,0
64,0,2,7,42,0
64,0,2,7,64,0
67,0,2,7,35,0
67,0,2,7,67,0
90,0,2,7,73,0
97,0,2,7,34,0
100,0,2,7,80,0
25,2,2,7,25,0
27,2,2,7,10,0
28,2,2,7,15,0
28,2,2,7,17,0
30,2,2,7,15,0
33,2,2,7,8,0
34,2,2,7,18,0
34,2,2,7,30,0
34,2,2,7,34,0
34,2,2,7,34,0
35,2,2,7,28,0
35,2,2,7,35,0
36,2,2,7,7,0
36,2,2,7,11,0
36,2,2,7,15,0
36,2,2,7,18,0
36,2,2,7,20,0
36,2,2,7,27,0
36,2,2,7,31,0
37,2,2,7,10,0
37,2,2,7,21,0
37,2,2,7,22,0
38,2,2,7,12,0
38,2,2,7,33,0
39,2,2,7,14,0
39,2,2,7,18,0
39,2,2,7,31,0
39,2,2,7,38,0
39,2,2,7,38,0
40,2,2,7,13,0
40,2,2,7,24,0
40,2,2,7,24,0
41,2,2,7,11,0
41,2,2,7,22,0
41,2,2,7,31,0
41,2,2,7,39,0
42,2,2,7,16,0
42,2,2,7,17,0
42,2,2,7,21,0
43,2,2,7,20,0
43,2,2,7,24,0
43,2,2,7,27,0
44,2,2,7,13,0
44,2,2,7,23,0
44,2,2,7,27,0
44,2,2,7,27,0
44,2,2,7,30,0
44,2,2,7,36,0
44,2,2,7,41,0
45,2,2,7,14,0
45,2,2,7,29,0
45,2,2,7,35,0
45,2,2,7,45,0
46,2,2,7,12,0
46,2,2,7,15,0
47,2,2,7,20,0
47,2,2,7,21,0
47,2,2,7,26,0
47,2,2,7,29,0
47,2,2,7,30,0
47,2,2,7,30,0
47,2,2,7,32,0
47,2,2,7,34,0
47,2,2,7,39,0
47,2,2,7,41,0
47,2,2,7,41,0
48,2,2,7,13,0
49,2,2,7,36,0
50,2,2,7,50,0
51,2,2,7,51,0
54,2,2,7,31,0
54,2,2,7,54,0
56,2,2,7,56,0
58,2,2,7,58,0
58,2,2,7,58,0
61,2,2,7,29,0
61,2,2,7,37,0
61,2,2,7,61,0
62,2,2,7,62,0
63,2,2,7,52,0
64,2,2,7,41,0
64,2,2,7,43,0
65,2,2,7,65,0
71,2,2,7,17,0
84,2,2,7,25,0
84,2,2,7,43,0
87,2,2,7,26,0
93,2,2,7,79,0
97,2,2,7,31,0
97,2,2,7,34,0
97,2,2,7,46,0
97,2,2,7,66,0
100,2,2,7,49,0
104,2,2,7,64,1
108,2,2,7,53,1
112,2,2,7,36,1
126,2,2,7,29,1
166,2,2,7,49,1
39,5,2,7,22,0
43,5,2,7,22,0
44,5,2,7,33,0
49,5,2,7,28,0
49,5,2,7,49,0
49,5,2,7,49,0
50,5,2,7,27,0
53,5,2,7,53,0
54,5,2,7,30,0
64,5,2,7,34,0
64,5,2,7,64,0
67,5,2,7,37,0
71,5,2,7,53,0
71,5,2,7,60,0
80,5,2,7,64,0
90,5,2,7,39,0
45,8,2,7,45,0
58,10,2,7,58,0
34,12,2,7,8,0
35,0,3,7,18,0
40,0,3,7,31,0
44,0,3,7,17,0
44,0,3,7,23,0
44,0,3,7,23,0
48,0,3,7,48,0
49,0,3,7,34,0
55,0,3,7,55,0
56,0,3,7,43,0
61,0,3,7,55,0
62,0,3,7,62,0
63,0,3,7,55,0
66,0,3,7,66,0
67,0,3,7,67,0
77,0,3,7,41,0
100,0,3,7,67,0
100,0,3,7,71,0
108,0,3,7,57,1
23,2,3,7,13,0
29,2,3,7,9,0
33,2,3,7,8,0
36,2,3,7,29,0
37,2,3,7,13,0
37,2,3,7,36,0
41,2,3,7,28,0
42,2,3,7,16,0
42,2,3,7,16,0
42,2,3,7,35,0
42,2,3,7,36,0
44,2,3,7,21,0
44,2,3,7,29,0
44,2,3,7,35,0
45,2,3,7,30,0
46,2,3,7,31,0
46,2,3,7,46,0
47,2,3,7,40,0
48,2,3,7,41,0
50,2,3,7,50,0
55,2,3,7,55,0
57,2,3,7,57,0
58,2,3,7,58,0
61,2,3,7,33,0
66,2,3,7,66,0
69,2,3,7,69,0
70,2,3,7,66,0
71,2,3,7,58,0
71,2,3,7,71,0
80,2,3,7,65,0
129,2,3,7,56,1
36,5,3,7,26,0
37,5,3,7,20,0
39,5,3,7,37,0
47,5,3,7,39,0
58,5,3,7,24,0
72,5,3,7,72,0
80,5,3,7,62,0
84,5,3,7,67,0
90,5,3,7,68,0
84,8,3,7,56,0
50,0,5,7,49,0
93,0,5,7,84,0
111,0,5,7,111,1
55,2,5,7,47,0
82,2,5,7,82,0
98,2,5,7,98,0
108,2,5,7,42,1
95,5,5,7,95,0
80,2,6,7,75,0
96,2,6,7,96,0
54,2,17,7,23,0
18,0,0,8,10,0
26,0,0,8,26,0
27,0,0,8,19,0
30,0,0,8,21,0
31,0,0,8,13,0
38,0,0,8,35,0
16,2,0,8,6,0
16,2,0,8,9,0
16,2,0,8,11,0
17,2,0,8,6,0
19,2,0,8,8,0
21,2,0,8,19,0
24,2,0,8,6,0
24,2,0,8,22,0
34,2,0,8,15,0
34,2,0,8,19,0
36,2,0,8,16,0
38,2,0,8,22,0
38,2,0,8,27,0
19,5,0,8,12,0
19,5,0,8,14,0
20,5,0,8,8,0
23,5,0,8,12,0
25,5,0,8,16,0
26,5,0,8,23,0
29,5,0,8,14,0
35,8,0,8,31,0
28,18,0,8,20,0
13,0,1,8,5,0
13,0,1,8,10,0
14,0,1,8,4,0
14,0,1,8,5,0
14,0,1,8,7,0
15,0,1,8,5,0
18,0,1,8,9,0
19,0,1,8,8,0
19,0,1,8,12,0
19,0,1,8,19,0
20,0,1,8,11,0
20,0,1,8,20,0
21,0,1,8,4,0
21,0,1,8,5,0
22,0,1,8,14,0
22,0,1,8,14,0
22,0,1,8,16,0
22,0,1,8,19,0
22,0,1,8,19,0
23,0,1,8,12,0
23,0,1,8,14,0
23,0,1,8,19,0
24,0,1,8,6,0
24,0,1,8,9,0
24,0,1,8,21,0
24,0,1,8,24,0
25,0,1,8,6,0
25,0,1,8,14,0
26,0,1,8,9,0
26,0,1,8,10,0
26,0,1,8,15,0
26,0,1,8,17,0
26,0,1,8,19,0
26,0,1,8,26,0
27,0,1,8,7,0
27,0,1,8,16,0
27,0,1,8,27,0
28,0,1,8,23,0
28,0,1,8,24,0
28,0,1,8,28,0
29,0,1,8,0,0
29,0,1,8,24,0
29,0,1,8,25,0
30,0,1,8,11,0
30,0,1,8,16,0
30,0,1,8,19,0
30,0,1,8,29,0
31,0,1,8,9,0
31,0,1,8,16,0
31,0,1,8,21,0
31,0,1,8,22,0
31,0,1,8,24,0
31,0,1,8,25,0
31,0,1,8,29,0
32,0,1,8,11,0
32,0,1,8,23,0
33,0,1,8,28,0
33,0,1,8,33,0
34,0,1,8,7,0
34,0,1,8,14,0
34,0,1,8,23,0
34,0,1,8,27,0
35,0,1,8,14,0
35,0,1,8,23,0
35,0,1,8,24,0
35,0,1,8,35,0
36,0,1,8,3,0
36,0,1,8,10,0
36,0,1,8,33,0
37,0,1,8,4,0
37,0,1,8,19,0
37,0,1,8,20,0
37,0,1,8,23,0
37,0,1,8,31,0
38,0,1,8,13,0
39,0,1,8,4,0
39,0,1,8,10,0
39,0,1,8,14,0
39,0,1,8,36,0
39,0,1,8,39,0
40,0,1,8,5,0
40,0,1,8,19,0
40,0,1,8,26,0
40,0,1,8,26,0
40,0,1,8,32,0
40,0,1,8,40,0
41,0,1,8,11,0
41,0,1,8,11,0
41,0,1,8,24,0
42,0,1,8,14,0
43,0,1,8,2,0
43,0,1,8,3,0
43,0,1,8,18,0
43,0,1,8,26,0
43,0,1,8,27,0
43,0,1,8,33,0
44,0,1,8,21,0
44,0,1,8,22,0
44,0,1,8,23,0
44,0,1,8,29,0
44,0,1,8,37,0
45,0,1,8,20,0
46,0,1,8,5,0
46,0,1,8,34,0
46,0,1,8,46,0
47,0,1,8,40,0
50,0,1,8,50,0
58,0,1,8,56,0
67,0,1,8,25,0
67,0,1,8,36,0
71,0,1,8,58,0
90,0,1,8,50,0
13,2,1,8,2,0
13,2,1,8,9,0
14,2,1,8,10,0
14,2,1,8,10,0
15,2,1,8,3,0
15,2,1,8,4,0
15,2,1,8,14,0
16,2,1,8,7,0
17,2,1,8,3,0
17,2,1,8,6,0
17,2,1,8,9,0
18,2,1,8,4,0
18,2,1,8,5,0
18,2,1,8,9,0
18,2,1,8,12,0
18,2,1,8,12,0
18,2,1,8,18,0
18,2,1,8,18,0
19,2,1,8,1,0
19,2,1,8,4,0
19,2,1,8,9,0
19,2,1,8,10,0
19,2,1,8,11,0
19,2,1,8,12,0
19,2,1,8,12,0
19,2,1,8,14,0
19,2,1,8,17,0
20,2,1,8,7,0
20,2,1,8,10,0
20,2,1,8,14,0
20,2,1,8,14,0
20,2,1,8,18,0
20,2,1,8,20,0
21,2,1,8,4,0
21,2,1,8,6,0
21,2,1,8,11,0
21,2,1,8,11,0
21,2,1,8,12,0
21,2,1,8,15,0
21,2,1,8,17,0
21,2,1,8,18,0
21,2,1,8,19,0
21,2,1,8,19,0
22,2,1,8,1,0
22,2,1,8,4,0
22,2,1,8,4,0
22,2,1,8,7,0
22,2,1,8,8,0
22,2,1,8,11,0
22,2,1,8,13,0
22,2,1,8,13,0
22,2,1,8,15,0
22,2,1,8,15,0
22,2,1,8,18,0
22,2,1,8,18,0
22,2,1,8,22,0
22,2,1,8,22,0
23,2,1,8,10,0
23,2,1,8,10,0
23,2,1,8,12,0
23,2,1,8,14,0
23,2,1,8,14,0
23,2,1,8,22,0
23,2,1,8,23,0
24,2,1,8,4,0
24,2,1,8,5,0
24,2,1,8,10,0
24,2,1,8,17,0
24,2,1,8,19,0
24,2,1,8,20,0
24,2,1,8,24,0
25,2,1,8,10,0
25,2,1,8,12,0
25,2,1,8,18,0
25,2,1,8,18,0
25,2,1,8,18,0
25,2,1,8,21,0
26,2,1,8,4,0
26,2,1,8,8,0
26,2,1,8,14,0
26,2,1,8,17,0
26,2,1,8,19,0
26,2,1,8,21,0
26,2,1,8,21,0
26,2,1,8,23,0
27,2,1,8,3,0
27,2,1,8,4,0
27,2,1,8,8,0
27,2,1,8,9,0
27,2,1,8,15,0
27,2,1,8,15,0
27,2,1,8,16,0
27,2,1,8,18,0
27,2,1,8,19,0
27,2,1,8,20,0
27,2,1,8,20,0
27,2,1,8,21,0
27,2,1,8,27,0
27,2,1,8,27,0
27,2,1,8,27,0
28,2,1,8,4,0
28,2,1,8,8,0
28,2,1,8,10,0
28,2,1,8,13,0
28,2,1,8,16,0
28,2,1,8,17,0
28,2,1,8,19,0
28,2,1,8,20,0
28,2,1,8,23,0
28,2,1,8,25,0
28,2,1,8,27,0
29,2,1,8,4,0
29,2,1,8,7,0
29,2,1,8,15,0
29,2,1,8,16,0
29,2,1,8,17,0
29,2,1,8,19,0
30,2,1,8,10,0
30,2,1,8,10,0
30,2,1,8,14,0
30,2,1,8,19,0
30,2,1,8,23,0
30,2,1,8,27,0
30,2,1,8,30,0
30,2,1,8,30,0
31,2,1,8,8,0
31,2,1,8,11,0
31,2,1,8,15,0
31,2,1,8,17,0
31,2,1,8,18,0
31,2,1,8,20,0
31,2,1,8,20,0
31,2,1,8,25,0
31,2,1,8,31,0
31,2,1,8,31,0
32,2,1,8,10,0
32,2,1,8,12,0
32,2,1,8,12,0
32,2,1,8,17,0
32,2,1,8,21,0
32,2,1,8,22,0
32,2,1,8,32,0
32,2,1,8,32,0
33,2,1,8,10,0
33,2,1,8,13,0
33,2,1,8,16,0
33,2,1,8,16,0
33,2,1,8,17,0
33,2,1,8,21,0
33,2,1,8,21,0
33,2,1,8,21,0
33,2,1,8,24,0
33,2,1,8,25,0
33,2,1,8,32,0
33,2,1,8,33,0
33,2,1,8,33,0
33,2,1,8,33,0
34,2,1,8,9,0
34,2,1,8,14,0
34,2,1,8,14,0
34,2,1,8,19,0
34,2,1,8,21,0
34,2,1,8,23,0
34,2,1,8,24,0
34,2,1,8,34,0
34,2,1,8,34,0
35,2,1,8,8,0
35,2,1,8,9,0
35,2,1,8,15,0
35,2,1,8,15,0
35,2,1,8,20,0
35,2,1,8,22,0
35,2,1,8,23,0
35,2,1,8,25,0
35,2,1,8,31,0
36,2,1,8,15,0
36,2,1,8,16,0
36,2,1,8,22,0
36,2,1,8,36,0
36,2,1,8,36,0
37,2,1,8,2,0
37,2,1,8,18,0
37,2,1,8,20,0
37,2,1,8,25,0
37,2,1,8,25,0
37,2,1,8,25,0
37,2,1,8,28,0
37,2,1,8,30,0
37,2,1,8,37,0
37,2,1,8,37,0
38,2,1,8,3,0
38,2,1,8,7,0
38,2,1,8,20,0
38,2,1,8,22,0
38,2,1,8,22,0
38,2,1,8,28,0
38,2,1,8,31,0
38,2,1,8,38,0
39,2,1,8,7,0
39,2,1,8,13,0
39,2,1,8,20,0
39,2,1,8,21,0
39,2,1,8,22,0
39,2,1,8,25,0
39,2,1,8,39,0
40,2,1,8,5,0
40,2,1,8,12,0
40,2,1,8,14,0
40,2,1,8,17,0
40,2,1,8,18,0
40,2,1,8,21,0
40,2,1,8,26,0
40,2,1,8,27,0
40,2,1,8,31,0
40,2,1,8,33,0
40,2,1,8,40,0
41,2,1,8,10,0
41,2,1,8,23,0
41,2,1,8,23,0
41,2,1,8,25,0
41,2,1,8,31,0
41,2,1,8,34,0
41,2,1,8,41,0
41,2,1,8,41,0
42,2,1,8,9,0
42,2,1,8,17,0
42,2,1,8,32,0
42,2,1,8,33,0
42,2,1,8,36,0
42,2,1,8,42,0
42,2,1,8,42,0
43,2,1,8,7,0
43,2,1,8,11,0
43,2,1,8,14,0
43,2,1,8,27,0
43,2,1,8,29,0
43,2,1,8,41,0
44,2,1,8,17,0
44,2,1,8,28,0
44,2,1,8,29,0
44,2,1,8,33,0
44,2,1,8,36,0
44,2,1,8,44,0
45,2,1,8,33,0
45,2,1,8,34,0
46,2,1,8,16,0
46,2,1,8,25,0
46,2,1,8,38,0
46,2,1,8,42,0
46,2,1,8,45,0
47,2,1,8,28,0
47,2,1,8,38,0
47,2,1,8,39,0
48,2,1,8,27,0
48,2,1,8,32,0
48,2,1,8,32,0
48,2,1,8,41,0
48,2,1,8,48,0
49,2,1,8,28,0
49,2,1,8,31,0
49,2,1,8,40,0
49,2,1,8,40,0
50,2,1,8,18,0
50,2,1,8,21,0
50,2,1,8,36,0
51,2,1,8,35,0
51,2,1,8,36,0
54,2,1,8,54,0
58,2,1,8,27,0
58,2,1,8,31,0
58,2,1,8,36,0
58,2,1,8,57,0
63,2,1,8,63,0
66,2,1,8,66,0
71,2,1,8,34,0
74,2,1,8,27,0
84,2,1,8,57,0
87,2,1,8,37,0
90,2,1,8,34,0
17,5,1,8,10,0
18,5,1,8,6,0
19,5,1,8,3,0
22,5,1,8,8,0
22,5,1,8,20,0
25,5,1,8,21,0
25,5,1,8,23,0
26,5,1,8,24,0
27,5,1,8,19,0
27,5,1,8,26,0
28,5,1,8,19,0
28,5,1,8,22,0
29,5,1,8,10,0
29,5,1,8,29,0
30,5,1,8,19,0
30,5,1,8,19,0
30,5,1,8,23,0
31,5,1,8,11,0
31,5,1,8,15,0
31,5,1,8,17,0
31,5,1,8,28,0
32,5,1,8,11,0
32,5,1,8,28,0
35,5,1,8,16,0
36,5,1,8,23,0
37,5,1,8,21,0
37,5,1,8,22,0
37,5,1,8,25,0
38,5,1,8,27,0
39,5,1,8,23,0
39,5,1,8,31,0
39,5,1,8,34,0
39,5,1,8,36,0
40,5,1,8,17,0
40,5,1,8,24,0
41,5,1,8,15,0
41,5,1,8,20,0
42,5,1,8,10,0
42,5,1,8,23,0
42,5,1,8,31,0
42,5,1,8,40,0
43,5,1,8,28,0
46,5,1,8,28,0
50,5,1,8,30,0
51,5,1,8,38,0
61,5,1,8,47,0
64,5,1,8,36,0
71,5,1,8,36,0
18,8,1,8,14,0
29,8,1,8,17,0
29,8,1,8,18,0
31,8,1,8,23,0
36,8,1,8,16,0
37,8,1,8,31,0
38,8,1,8,18,0
47,8,1,8,33,0
67,8,1,8,41,0
77,8,1,8,77,0
115,8,1,8,54,1
21,10,1,8,21,0
27,10,1,8,19,0
31,10,1,8,25,0
35,10,1,8,25,0
38,10,1,8,38,0
41,10,1,8,41,0
45,10,1,8,32,0
21,12,1,8,6,0
31,12,1,8,22,0
32,15,1,8,32,0
36,15,1,8,23,0
13,0,2,8,8,0
21,0,2,8,19,0
22,0,2,8,22,0
26,0,2,8,15,0
27,0,2,8,14,0
29,0,2,8,8,0
29,0,2,8,23,0
31,0,2,8,6,0
31,0,2,8,16,0
31,0,2,8,23,0
32,0,2,8,15,0
32,0,2,8,20,0
33,0,2,8,21,0
33,0,2,8,28,0
33,0,2,8,33,0
34,0,2,8,34,0
36,0,2,8,15,0
37,0,2,8,11,0
38,0,2,8,25,0
38,0,2,8,38,0
38,0,2,8,38,0
39,0,2,8,15,0
39,0,2,8,15,0
40,0,2,8,16,0
40,0,2,8,21,0
41,0,2,8,11,0
